mp-1519835_Sr_Eu,0
mp-1519835_La_Eu,0
mp-1028333_Mg_Sn,0
mp-1216233_Ti_Cu,0
mp-1095532_V_Ni,0
mp-1095532_Si_Ni,0
mp-558346_I_O,0
mp-854025_N_O,0
mp-1345424_Cu_W,0
mp-1245521_Cd_Ge,0
mp-1220211_Zr_Ti,0
mp-1220211_Nd_Zr,0
mp-19255_Ti_Fe,0
mp-1016828_Cd_Ir,0
mp-768253_Bi_As,0
mp-768253_As_C,0
mp-1202438_Tl_Zn,0
mp-1202438_H_S,0
mp-1174187_Mn_Co,0
mp-1095324_In_Rh,0
mp-1205288_Mg_Si,0
mp-569508_Cd_Pd,0
mp-752958_O_F,0
mp-1215990_S_Cl,0
mp-1174535_Mn_Co,0
mp-765544_O_F,0
mp-1221788_Mn_Co,0
mp-30365_Be_Au,0
mp-1043158_Co_Ni,0
mp-1043158_Mg_Ni,0
mp-1078848_Br_Cl,0
mp-1078848_N_Cl,0
mp-1046916_Mg_Ti,0
mp-1183424_Be_Ge,0
mp-1212195_Sb_Pt,0
mp-1110898_K_Li,0
mp-1110898_Li_Y,0
mp-1519213_La_Hf,0
mp-759413_N_O,0
mp-759413_P_H,0
mp-1043924_V_Fe,0
mp-1043924_Ca_La,0
mp-1217829_Ta_Ti,0
mp-757881_Co_Cu,0
mp-757881_Cu_Te,0
mp-2219470_Se_S,0
mp-2219470_Mo_W,0
mp-1032151_Mg_Cu,0
mp-1032151_V_Cu,0
mp-1520041_Sr_Ca,0
mp-1520041_Ca_La,0
mp-1199521_Zr_Fe,0
mp-1199521_Fe_Si,0
mp-754675_O_F,0
mp-36582_H_S,0
mp-1218042_Co_Mo,0
mp-1218042_Ta_Mo,0
mp-1202497_S_O,0
mp-1037374_Mg_Zn,0
mp-1037374_Zn_Sn,0
mp-1198324_B_Se,0
mp-631256_Fe_Ni,0
mp-631256_Fe_Mo,0
mp-643793_O_F,0
mp-21520_Na_Ce,0
mp-1181407_C_O,0
mp-2714163_Mg_Nb,0
mp-2714163_S_O,0
mp-1192089_O_F,0
mp-17926_Ni_Sb,0
mp-1210866_V_Cd,0
mp-21094_In_Fe,0
mp-2217243_Mg_Fe,0
mp-2218252_Cr_W,0
mp-2218252_Mg_Cr,0
mp-1212274_N_Cl,0
mp-1212274_Ir_Au,0
mp-1220279_Fe_Mo,0
mp-1245625_Mg_Zn,0
mp-1188995_Cr_Ir,0
mp-1188995_B_Ir,0
mp-1111205_K_Rb,0
mp-1111205_K_Tb,0
mp-2232414_Mn_Fe,0
mp-2232414_Mg_Mn,0
mp-541566_B_H,0
mp-1519751_Ba_Sr,0
mp-1519751_Sr_Ce,0
mp-2240448_Mo_W,0
mp-2240448_Te_S,0
mp-2231009_O_F,0
mp-2231009_Mg_Mn,0
mp-1178119_Nb_Ag,0
mp-13314_Tl_Te,0
mp-730638_Sn_P,0
mp-730638_Fe_Sn,0
mp-2714777_Na_Ca,0
mp-2714777_P_S,0
mp-1025305_Nb_Cu,0
mp-1211988_In_Ag,0
mp-1216637_Re_Ru,0
mp-1216637_U_Re,0
mp-766019_C_O,0
mp-22737_Sb_Pb,0
mp-22737_Sb_S,0
mp-1198003_S_O,0
mp-1198003_Au_S,0
mp-1192637_Bi_Se,0
mp-707961_B_H,0
mp-1036763_Mg_Sn,0
mp-1036763_Mg_V,0
mp-1235069_O_F,0
mp-1213432_N_O,0
mp-557097_V_Cu,0
mp-1033387_Hf_Cr,0
mp-1033387_Hf_Mg,0
mp-1221815_Mn_W,0
mp-1209014_Re_Rh,0
mp-1196732_H_I,0
mp-1196732_I_O,0
mp-551736_C_O,0
mp-864955_Mn_Cr,0
mp-864955_Mn_Co,0
mp-23147_Al_Si,0
mp-23147_Br_O,0
mp-2712879_Si_Sn,0
mp-1195318_H_S,0
mp-1195318_S_O,0
mp-1104604_Na_Sr,0
mp-2713471_Al_Zn,0
mp-2713471_P_S,0
mp-2712765_P_S,0
mp-2712765_Al_P,0
mp-1026585_Mg_Sn,0
mp-2647001_Bi_Sb,0
mp-2647001_Mg_Bi,0
mp-1022101_Mg_Cu,0
mp-1022101_Cu_Mo,0
mp-1246632_Ta_Ag,0
mp-1094467_Mg_Zr,0
mp-1028488_Se_S,0
mp-542474_S_I,0
mp-542474_I_Cl,0
mp-1221828_Mn_Ga,0
mp-8857_As_Pd,0
mp-1195275_N_O,0
mp-1195275_C_N,0
mp-1213112_Al_Ge,0
mp-1078878_In_Ni,0
mp-699555_C_S,0
mp-699555_N_O,0
mp-1028208_Mg_Al,0
mp-1220986_N_O,0
mp-1186920_Sb_Au,0
mp-1247462_C_N,0
mp-569604_N_Cl,0
mp-569604_C_N,0
mp-1198799_O_F,0
mp-1198799_K_Eu,0
mp-1222894_La_Nd,0
mp-1273600_Mg_Mn,0
mp-1273600_Mn_W,0
mp-768475_Ti_Cr,0
mp-756533_Cu_W,0
mp-1232268_Cr_Ag,0
mp-861906_Ba_Na,0
mp-2231556_O_F,0
mp-2231556_Mg_Fe,0
mp-1218594_Fe_Mo,0
mp-24303_N_O,0
mp-24303_P_H,0
mp-646633_V_Ni,0
mp-778471_Mn_V,0
mp-753006_O_F,0
mp-753717_O_F,0
mp-1039576_Mg_Bi,0
mp-1234411_O_F,0
mp-1234411_Mg_Fe,0
mp-2228385_Mg_V,0
mp-1176278_Mn_Co,0
mp-1219534_Re_W,0
mp-1042773_Mg_Mn,0
mp-1186407_Sn_Ru,0
mp-29095_H_S,0
mp-29095_S_O,0
mp-1202898_N_O,0
mp-1202898_In_As,0
mp-561104_I_O,0
mp-1025322_V_Co,0
mp-1020125_Mg_Si,0
mp-1096875_Cr_Ag,0
mp-1521804_Ba_Ca,0
mp-1521804_Hf_Nb,0
mp-15074_P_Ir,0
mp-1209698_N_Cl,0
mp-1209698_N_O,0
mp-560233_Br_O,0
mp-1204636_N_Cl,0
mp-1204636_N_O,0
mp-753815_Ca_Y,0
mp-22577_Pb_S,0
mp-22577_S_O,0
mp-24796_B_H,0
mp-24796_H_Br,0
mp-999189_Fe_Ni,0
mp-2230633_O_F,0
mp-2230633_Mg_Co,0
mp-1215830_V_Fe,0
mp-1174581_Mn_Co,0
mp-695829_H_Se,0
mp-5514_Cu_Si,0
mp-1022553_Mg_Zr,0
mp-1234479_O_F,0
mp-2232498_Ba_Y,0
mp-2232498_Mg_Fe,0
mp-601200_N_Cl,0
mp-601200_C_I,0
mp-1105618_O_F,0
mp-1105618_Be_B,0
mp-2713153_Zn_Si,0
mp-2713153_Si_S,0
mp-18968_Fe_Si,0
mp-2716000_Na_Ca,0
mp-2716000_P_S,0
mp-1218615_Sr_Ca,0
mp-1218615_O_F,0
mp-989511_Br_Cl,0
mp-989511_As_Br,0
mp-1226338_Cr_Ni,0
mp-1218338_Cu_Ag,0
mp-754564_O_F,0
mp-1186345_Ni_Pd,0
mp-556615_Bi_P,0
mp-1209731_Tl_Bi,0
mp-1209731_Bi_S,0
mp-1220004_P_S,0
mp-1220004_P_Ir,0
mp-1226619_Be_Al,0
mp-34425_Zn_Fe,0
mp-1110735_As_Br,0
mp-1174906_Mn_Co,0
mp-30151_Cu_Au,0
mp-30151_Au_Se,0
mp-999274_Rb_Na,0
mp-1408987_Mg_Fe,0
mp-1096823_Al_Zn,0
mp-2228978_Mg_Mn,0
mp-22979_Ga_Bi,0
mp-755677_O_F,0
mp-1041967_Zn_Co,0
mp-2220252_Mg_Ni,0
mp-2220252_Ti_Ni,0
mp-1201918_Cl_O,0
mp-1201918_Te_H,0
mp-1178864_Br_O,0
mp-30914_Al_Co,0
mp-1226187_Cs_Rb,0
mp-582293_In_Ni,0
mp-1180463_Br_N,0
mp-1180463_C_N,0
mp-974395_Pt_Rh,0
mp-1284324_Co_Ru,0
mp-1189046_B_Ir,0
mp-2715860_P_S,0
mp-2715860_S_O,0
mp-2230483_V_Cr,0
mp-2230483_Mg_Cr,0
mp-2240949_Mg_V,0
mp-1222355_Li_Nd,0
mp-1113061_Cs_K,0
mp-1221907_Mn_Cr,0
mp-1184331_Er_Pa,0
mp-27981_Cl_O,0
mp-1235802_Li_Er,0
mp-1096173_In_Pt,0
mp-1096173_Mn_Pt,0
mp-13934_Ba_Tm,0
mp-754500_Sn_P,0
mp-754500_P_H,0
mp-1185794_Mg_Re,0
mp-555066_Pb_S,0
mp-1221748_Mn_Nb,0
mp-1221748_Mn_Al,0
mp-1045961_Ti_Zn,0
mp-567593_C_N,0
mp-567593_H_C,0
mp-601716_Bi_Sb,0
mp-601716_Sb_S,0
mp-759228_P_H,0
mp-1044114_Zn_Co,0
mp-1044114_Zn_P,0
mp-2230028_Mg_Mn,0
mp-2230028_Mn_W,0
mp-1225619_Fe_Cu,0
mp-636240_Cu_Sn,0
mp-636240_Mg_Cu,0
mp-22952_Cl_O,0
mp-770973_Mn_Cr,0
mp-542024_Ga_B,0
mp-542024_Ga_Rh,0
mp-1102704_Fe_Co,0
mp-1017354_Mg_Cr,0
mp-1017354_Mg_Si,0
mp-1178424_Co_Ni,0
mp-763428_Fe_Co,0
mp-861940_Cd_Sn,0
mp-567628_Rb_Li,0
mp-567628_Li_Dy,0
mp-1228184_Ba_Nd,0
mp-2229085_Ti_Fe,0
mp-2229085_Mg_Fe,0
mp-2713992_Si_Ge,0
mp-2713992_Na_Ca,0
mp-23266_Ge_I,0
mp-684053_Sn_P,0
mp-1207887_Si_B,0
mp-1207887_Al_Si,0
mp-628758_Ge_Se,0
mp-1246287_C_N,0
mp-18626_Ni_Hg,0
mp-766437_Mg_Ti,0
mp-17633_Si_Se,0
mp-1035800_Zn_Cu,0
mp-1035800_Mg_Zn,0
mp-1212951_N_F,0
mp-1212951_H_N,0
mp-757207_H_S,0
mp-757207_S_O,0
mp-1245915_Si_Se,0
mp-1245915_Se_N,0
mp-1519698_Eu_Dy,0
mp-1519698_K_Eu,0
mp-555695_Cl_O,0
mp-555695_P_Cl,0
mp-2229029_Mo_Ir,0
mp-2229029_Mg_Ir,0
mp-579209_S_O,0
mp-1225614_Si_C,0
mp-1225614_Fe_Si,0
mp-1174279_Mn_Co,0
mp-1233843_O_F,0
mp-1233843_Mg_Co,0
mp-1247377_Mg_Ir,0
mp-19245_Ba_La,0
mp-1183523_Ca_Dy,0
mp-1233298_Mg_Al,0
mp-1233298_Mg_Fe,0
mp-761261_Mn_V,0
mp-581090_O_F,0
mp-581090_C_O,0
mp-1284693_Nb_Co,0
mp-769152_Cl_O,0
mp-756842_Cr_Ni,0
mp-1105293_Ga_Ag,0
mp-755662_O_F,0
mp-757309_Sb_P,0
mp-758875_O_F,0
mp-556378_Cl_O,0
mp-556378_Se_Cl,0
mp-2938_Fe_Si,0
mp-4864_Mg_Sn,0
mp-1190557_Hg_Bi,0
mp-1190557_S_Cl,0
mp-1222440_Al_Si,0
mp-1222440_Mg_Al,0
mp-772306_Na_Li,0
mp-772306_P_C,0
mp-2715293_In_P,0
mp-2715293_Na_La,0
mp-561470_N_Cl,0
mp-561470_S_Cl,0
mp-766592_P_C,0
mp-766592_C_O,0
mp-1191558_Mn_Fe,0
mp-567719_B_C,0
mp-2712984_Si_S,0
mp-2712984_Mg_Ta,0
mp-1183669_Cd_In,0
mp-557565_N_O,0
mp-557565_C_N,0
mp-696903_H_S,0
mp-696903_S_O,0
mp-1096702_Ti_V,0
mp-1096702_V_Re,0
mp-505296_Mg_Si,0
mp-1033407_Mg_Cd,0
mp-1033407_Cr_Cd,0
mp-560619_N_O,0
mp-560619_C_N,0
mp-1444146_Cl_O,0
mp-1027612_Mo_W,0
mp-1027612_Te_S,0
mp-2217604_Mg_Ni,0
mp-780353_B_Sb,0
mp-780353_B_S,0
mp-720863_N_O,0
mp-720863_S_N,0
mp-1096028_Hg_Pd,0
mp-1096028_Mn_Pd,0
mp-1180532_Cl_O,0
mp-1013738_Sb_As,0
mp-1223617_Al_Si,0
mp-1223617_Mg_Al,0
mp-643573_Mg_Mn,0
mp-1239126_Zr_Cr,0
mp-1239126_Cr_Cu,0
mp-2650_P_S,0
mp-1203260_N_O,0
mp-1203260_S_N,0
mp-1216550_Tl_Bi,0
mp-2223673_Ni_Ru,0
mp-2223673_Mg_Ni,0
mp-10470_Nb_Rh,0
mp-1200565_P_C,0
mp-1200565_H_C,0
mp-553943_Al_Cu,0
mp-961649_Zr_Fe,0
mp-1078299_Fe_Mo,0
mp-2220021_Se_S,0
mp-2220021_Mo_W,0
mp-862432_Ag_Ir,0
mp-1222398_Ga_Ge,0
mp-1222398_Ge_Se,0
mp-720263_H_Se,0
mp-1218479_Zr_Ti,0
mp-1223214_Ni_Rh,0
mp-1219430_Al_Co,0
mp-1185248_Li_Y,0
mp-2715650_Hf_Ta,0
mp-2715650_Si_S,0
mp-2223095_Mg_Cu,0
mp-1224004_Ga_Cu,0
mp-867502_Pt_Au,0
mp-2716290_Zn_P,0
mp-1220770_Se_S,0
mp-1220770_C_S,0
mp-13089_Sn_Te,0
mp-13089_Cu_Sn,0
mp-1104796_Mn_Al,0
mp-1229056_As_P,0
mp-1229056_Cl_O,0
mp-755149_Ti_Mn,0
mp-755149_Ti_W,0
mp-1094683_Mg_Al,0
mp-2225608_Mg_V,0
mp-1103802_Cl_O,0
mp-1228076_Ba_Sr,0
mp-758346_Mn_Al,0
mp-560624_Bi_P,0
mp-2219051_Co_Ni,0
mp-2219051_Mg_Ni,0
mp-758912_Te_P,0
mp-758912_Ti_Mn,0
mp-1093579_Ir_Pd,0
mp-1093579_Mg_Pd,0
mp-780768_O_F,0
mp-1008876_Mn_Co,0
mp-2217871_Ni_Mo,0
mp-2217871_Mg_Ni,0
mp-757291_Co_Ni,0
mp-757291_Cr_Co,0
mp-1238896_Ti_Cr,0
mp-1238896_Cr_Ag,0
mp-29456_I_N,0
mp-1093747_Fe_Rh,0
mp-1093747_Cd_Fe,0
mp-1076858_Sr_Ca,0
mp-1076858_Fe_Co,0
mp-1025294_Cd_Pd,0
mp-1025294_As_Pd,0
mp-1120728_Se_Cl,0
mp-1120728_Ga_Se,0
mp-542611_S_N,0
mp-1075901_Sr_Ca,0
mp-1075901_Co_Cu,0
mp-768122_Bi_P,0
mp-768122_P_C,0
mp-758506_Fe_Si,0
mp-2713296_P_S,0
mp-2713296_Na_Sc,0
mp-2230194_Mg_Tl,0
mp-14092_Al_Ag,0
mp-14092_Al_Te,0
mp-1205279_C_O,0
mp-770701_Si_Ni,0
mp-769527_Mg_Co,0
mp-2225363_Mg_V,0
mp-759182_Fe_Ni,0
mp-1037239_Mg_Cu,0
mp-1037239_Nb_Cu,0
mp-686617_N_Cl,0
mp-686617_N_O,0
mp-973648_Fe_Rh,0
mp-770697_O_F,0
mp-1226716_Cd_Ag,0
mp-1666747_P_C,0
mp-1666747_C_O,0
mp-680460_S_O,0
mp-647247_Ga_Os,0
mp-772613_Cr_Ni,0
mp-1110771_Rb_Na,0
mp-1110771_Na_Ce,0
mp-1033203_Mg_Ga,0
mp-1033203_Hf_Mg,0
mp-554832_P_Pb,0
mp-2218441_Mg_Mn,0
mp-972420_Y_Er,0
mp-1174046_Mn_Co,0
mp-1222386_B_H,0
mp-570477_La_Sm,0
mp-1224656_Ga_Sn,0
mp-1224656_Sn_Sb,0
mp-1048100_Tl_Bi,0
mp-1220151_Ni_Mo,0
mp-1220151_Ni_Te,0
mp-559586_Ba_Na,0
mp-559586_Na_Nd,0
mp-1183800_Dy_Er,0
mp-850103_V_Fe,0
mp-1256265_Na_Ca,0
mp-1256265_Al_Si,0
mp-1224669_Tl_Pd,0
mp-1204544_O_F,0
mp-1204544_In_Te,0
mp-776544_O_F,0
mp-2714876_Si_P,0
mp-2714876_In_Si,0
mp-2729_Sn_Os,0
mp-1184108_Tl_Zn,0
mp-557177_Al_B,0
mp-975611_Ge_B,0
mp-1195656_O_F,0
mp-752458_Dy_Y,0
mp-865520_Cd_Pd,0
mp-1225510_Dy_Pa,0
mp-1096290_Rh_Au,0
mp-1190399_Zn_Ge,0
mp-1190399_Ge_S,0
mp-763440_O_F,0
mp-1210421_Na_Ca,0
mp-1210421_O_F,0
mp-772500_Na_Li,0
mp-772500_P_C,0
mp-1210940_Li_Y,0
mp-1189235_Co_Si,0
mp-1197037_Al_Si,0
mp-2230794_O_F,0
mp-2230794_Mg_Fe,0
mp-1182597_N_Cl,0
mp-1204374_Cr_Cu,0
mp-1204374_Cu_P,0
mp-1209330_H_C,0
mp-1209330_C_O,0
mp-755815_Cr_Fe,0
mp-29639_Te_Pd,0
mp-2715368_Mg_Nb,0
mp-2715368_Mg_Si,0
mp-818613_As_Pb,0
mp-1228524_Al_Te,0
mp-2217875_Mn_Fe,0
mp-2217875_Fe_W,0
mp-15904_Ba_Gd,0
mp-1226448_N_O,0
mp-1226448_C_N,0
mp-1078450_Cd_Pt,0
mp-17672_Ba_Li,0
mp-1221170_Ni_Sb,0
mp-1233800_Cl_O,0
mp-1233800_Cu_B,0
mp-862815_Li_Sc,0
mp-1104485_Ga_Fe,0
mp-1097447_Be_Rh,0
mp-1221089_Na_Ca,0
mp-1221089_Al_Si,0
mp-1187882_Y_U,0
mp-757360_Hg_Te,0
mp-757360_Te_H,0
mp-560107_Sb_As,0
mp-560107_As_S,0
mp-759531_O_F,0
mp-7337_Al_B,0
mp-867817_Tl_Ag,0
mp-1227926_Ca_Y,0
mp-769492_P_C,0
mp-769492_C_O,0
mp-1194662_K_Tb,0
mp-1193386_Cr_Fe,0
mp-849399_O_F,0
mp-1213244_Si_B,0
mp-1213280_In_As,0
mp-2715035_Na_Ca,0
mp-2715035_Ca_Sc,0
mp-1042304_Ni_W,0
mp-568146_Se_Br,0
mp-1023262_Mg_Al,0
mp-1023262_Al_Bi,0
mp-1192670_Hf_Mo,0
mp-23850_H_N,0
mp-13121_Ge_Rh,0
mp-652711_C_O,0
mp-652711_Bi_C,0
mp-2385_Ta_Cr,0
mp-567712_Co_Ge,0
mp-1218945_Br_Cl,0
mp-1218945_Cl_O,0
mp-766565_V_Co,0
mp-766565_P_C,0
mp-2715597_Si_Ge,0
mp-2715597_Si_P,0
mp-1196855_P_H,0
mp-1203332_S_O,0
mp-1186458_In_Ru,0
mp-742874_N_O,0
mp-754499_C_S,0
mp-754499_C_O,0
mp-1663191_P_H,0
mp-772596_Fe_Ni,0
mp-1014333_C_N,0
mp-1224153_N_O,0
mp-1180044_N_O,0
mp-1180044_P_C,0
mp-27985_Cl_O,0
mp-984240_Cs_Ca,0
mp-1213840_Sn_Pd,0
mp-1580008_P_H,0
mp-554605_Cl_F,0
mp-1029945_Se_S,0
mp-1029945_Mo_W,0
mp-1395289_Zn_Fe,0
mp-561257_C_N,0
mp-561257_N_F,0
mp-1080747_C_O,0
mp-2230665_Fe_W,0
mp-2230665_Mg_Fe,0
mp-772128_Mn_Nb,0
mp-1111622_K_Na,0
mp-1111622_Na_Tb,0
mp-882474_Sb_P,0
mp-882474_Co_Sb,0
mp-1096969_Fe_Ag,0
mp-1007908_Tl_Te,0
mp-1207446_Zr_Fe,0
mp-1207446_Fe_Sn,0
mp-1174333_Mn_Co,0
mp-1185888_H_N,0
mp-1177426_Fe_Cu,0
mp-1177426_Cu_Sn,0
mp-1219309_Ni_Sn,0
mp-1187940_Cu_Re,0
mp-1187940_Zr_Re,0
mp-1101536_Bi_P,0
mp-1017302_Mg_Ga,0
mp-2231811_Ti_Nb,0
mp-2231811_Mg_Cu,0
mp-776411_O_F,0
mp-1223176_La_Ce,0
mp-2217537_Mg_Co,0
mp-1262938_V_W,0
mp-1262938_Al_V,0
mp-2713593_Ga_Sn,0
mp-2713593_Si_Sn,0
mp-1190013_Ti_Ni,0
mp-1218974_Ni_Sb,0
mp-1043960_Mg_Ti,0
mp-766966_Cl_O,0
mp-555993_Cl_O,0
mp-555993_Cr_Ag,0
mp-1093608_Ga_Cu,0
mp-1218281_Sr_Eu,0
mp-555818_Cu_Si,0
mp-555818_Si_Pb,0
mp-1198761_O_F,0
mp-1198761_H_C,0
mp-1179970_Ge_P,0
mp-1179970_Ni_Ge,0
mp-1207239_Ga_Ni,0
mp-1228558_Al_Si,0
mp-1228558_C_O,0
mp-761574_Co_Sn,0
mp-2715920_Na_Ca,0
mp-2715920_Si_P,0
mp-1212194_O_F,0
mp-1093651_Cu_Ir,0
mp-1093651_Cu_Si,0
mp-1516529_Ba_Na,0
mp-1516529_Na_Sm,0
mp-15604_B_C,0
mp-560102_O_F,0
mp-560102_S_O,0
mp-1197118_C_N,0
mp-1197118_H_C,0
mp-755729_O_F,0
mp-1176151_Mn_Co,0
mp-1020022_B_P,0
mp-27792_S_O,0
mp-2713428_Na_Ca,0
mp-2713428_Si_S,0
mp-11474_Tl_Hg,0
mp-1722_Zn_Fe,0
mp-704688_O_F,0
mp-704688_C_O,0
mp-1215550_Zn_In,0
mp-1215550_In_Ag,0
mp-1193105_Te_Se,0
mp-1193105_In_Te,0
mp-559730_Ga_Te,0
mp-1192023_N_O,0
mp-1192023_O_F,0
mp-1205915_Rb_Tb,0
mp-1194892_Si_P,0
mp-1194892_Si_Pb,0
mp-1250828_Si_Sb,0
mp-1228248_Nd_Y,0
mp-1228248_Ba_Y,0
mp-694930_Sn_P,0
mp-694930_Fe_Sn,0
mp-1099913_K_Na,0
mp-1099913_Nb_W,0
mp-571286_Si_C,0
mp-1233752_Tl_Si,0
mp-2716464_Ga_Si,0
mp-2716464_Si_S,0
mp-1194099_Be_As,0
mp-1197470_H_C,0
mp-1197470_B_C,0
mp-1095726_Nb_Re,0
mp-1095726_Cu_Re,0
mp-2230467_Mg_Zn,0
mp-2230467_O_F,0
mp-1047828_Mg_Mn,0
mp-1174528_Mn_Co,0
mp-9281_Zn_Te,0
mp-1105239_P_Se,0
mp-1204393_C_S,0
mp-1204393_H_C,0
mp-1218244_Sr_La,0
mp-561235_C_S,0
mp-561235_As_S,0
mp-1219334_Si_P,0
mp-1648601_Si_Ni,0
mp-1093570_Fe_Pt,0
mp-775131_Sn_P,0
mp-775131_Co_Sn,0
mp-1043513_Fe_Ge,0
mp-23991_N_O,0
mp-23991_S_N,0
mp-542005_Ge_Rh,0
mp-8949_As_Pd,0
mp-1111871_K_Na,0
mp-1220708_Na_Ho,0
mp-6397_Na_Ca,0
mp-6397_S_O,0
mp-1006891_K_Sm,0
mp-1204129_C_S,0
mp-1204129_N_O,0
mp-1172399_Si_Bi,0
mp-604337_H_N,0
mp-1228778_Zr_Ti,0
mp-1192207_Br_O,0
mp-1192207_H_Br,0
mp-2218515_Se_S,0
mp-2218515_Mo_W,0
mp-1218178_Sr_La,0
mp-571367_Co_Si,0
mp-571367_Hf_Co,0
mp-1026910_Se_S,0
mp-1026910_Mo_W,0
mp-10348_La_Sc,0
mp-1026481_Mg_Cr,0
mp-1038562_Mg_Cd,0
mp-1038562_Nb_Cd,0
mp-1044344_Zn_Cr,0
mp-4374_As_S,0
mp-1025362_Si_C,0
mp-1025362_Re_Si,0
mp-567940_C_I,0
mp-2218877_Mg_Ti,0
mp-1202565_N_O,0
mp-1202565_P_C,0
mp-1096061_Bi_Au,0
mp-1183278_Al_Pb,0
mp-1385133_Mg_Co,0
mp-850338_V_Cr,0
mp-722353_C_S,0
mp-722353_N_O,0
mp-1219162_Ge_Se,0
mp-1226467_Ce_Zr,0
mp-1207199_As_Pd,0
mp-2715514_Si_Sn,0
mp-2715514_Si_P,0
mp-780328_O_F,0
mp-30157_S_Cl,0
mp-1026429_B_Sb,0
mp-1348445_Al_Co,0
mp-1226341_Cr_Co,0
mp-1226341_Cd_Co,0
mp-1105136_P_Se,0
mp-756759_Fe_Si,0
mp-1343817_Fe_Re,0
mp-554885_N_O,0
mp-1203663_Co_Ni,0
mp-772296_Zn_Cr,0
mp-18964_K_Na,0
mp-1387289_Ti_Zn,0
mp-1219487_Sb_Te,0
mp-1219487_Sb_Pt,0
mp-2217125_Mg_Fe,0
mp-1208216_Ti_Co,0
mp-1234270_Mg_Co,0
mp-1202721_N_O,0
mp-1202721_C_N,0
mp-1226196_Cr_Ni,0
mp-1004375_Mg_Mn,0
mp-2715807_Ga_Si,0
mp-2715807_Si_P,0
mp-757256_H_I,0
mp-757256_I_O,0
mp-1219640_I_Br,0
mp-2716126_In_Si,0
mp-2716126_Si_S,0
